Product ID,Product Name,Product Price,Unit Price,Date of Transaction,Hour of Transaction,Country
9,Dress Shirt,20,70.19,2020-12-27,07:27,Germany
1,Dress Pants,7,45.08,2020-06-02,10:18,Norway
8,Sports Shoes,7,39.78,2020-03-07,20:06,Estonia
3,Jeans,6,49.44,2020-01-27,13:32,Sweden
8,Jeans,9,71.93,2020-11-22,12:01,Norway
5,Sneakers,6,91.48,2020-01-13,00:19,Hungary
9,Sweatpants,15,66.55,2020-05-17,00:45,Romania
7,Dress Pants,11,23.91,2020-02-19,15:50,France
6,Casual Shoes,6,77.44,2020-09-15,10:01,Slovakia
4,Polo Shirt,10,79.47,2020-05-20,08:53,Iceland
10,Dress Shirt,12,50.38,2020-10-23,00:08,Spain
9,Dress Pants,10,72.31,2020-10-07,01:05,Malta
8,Sweatpants,6,39.97,2020-03-03,08:15,Denmark
7,Dress Pants,2,81.89,2020-12-31,02:22,Malta
2,Polo Shirt,6,41.49,2020-09-22,16:45,Slovenia
7,Sweatpants,17,80.4,2020-12-07,09:44,Slovakia
4,Sweatpants,3,14.54,2020-09-11,16:37,Poland
10,Sneakers,5,78.1,2020-07-24,13:51,Slovenia
3,Long Sleeve Shirt,1,69.61,2020-12-24,16:41,Cyprus
5,Dress Shirt,19,18.12,2020-12-04,10:38,Bulgaria
5,Jeans,10,27.17,2020-11-07,09:50,Sweden
1,Dress Shoes,4,55.37,2020-03-18,17:50,Liechtenstein
1,Casual Shoes,7,76.1,2020-10-06,18:55,Romania
1,Jeans,19,41.99,2020-11-18,15:49,Liechtenstein
10,Dress Pants,15,81.54,2020-09-29,09:50,Slovakia
6,Sneakers,4,67.3,2020-11-12,02:18,Slovakia
8,Sneakers,1,22.11,2020-10-31,01:17,Poland
1,Dress Pants,10,45.41,2020-05-17,16:17,Malta
5,Jeans,14,54.19,2020-09-24,11:58,Latvia
9,Sweatpants,17,92.51,2020-12-31,06:04,Iceland
5,Sports Shoes,2,73.49,2020-05-06,23:20,Finland
4,Polo Shirt,5,32.24,2020-07-21,01:19,Belgium
3,Casual Shoes,7,88.97,2020-02-18,12:29,Austria
2,Long Sleeve Shirt,9,32.43,2020-11-18,23:28,Estonia
2,Sports Shoes,9,12.08,2020-10-16,07:21,Slovakia
8,Dress Shirt,17,73.59,2020-03-23,03:10,Poland
7,Sneakers,2,83.01,2020-12-29,14:22,Iceland
8,Dress Pants,8,41.25,2020-07-16,23:25,Luxembourg
5,Sports Shoes,16,15.38,2020-07-23,23:36,Bulgaria
6,Dress Pants,12,68.61,2020-10-28,00:24,Spain
1,Jeans,4,43.56,2020-12-24,01:06,France
3,Casual Shoes,17,27.83,2020-04-04,05:41,France
2,Dress Shirt,8,91.52,2020-02-26,20:43,Italy
9,Casual Shoes,16,82.17,2020-01-26,12:09,Estonia
9,Sweatpants,9,20.41,2020-02-24,17:03,Poland
4,Casual Shoes,10,45.49,2020-09-18,04:24,Belgium
5,Dress Shirt,8,10.76,2020-03-25,09:48,Netherlands
2,Casual Shoes,6,37.95,2020-11-25,07:42,Romania
10,Jeans,5,96.15,2020-02-08,04:13,Norway
8,Casual Shoes,14,53.06,2020-06-27,23:39,Ireland
9,Dress Pants,8,70.44,2020-05-24,07:18,Sweden
9,Polo Shirt,2,62.95,2020-02-04,13:58,Netherlands
7,Dress Pants,7,67.91,2020-12-09,11:43,Hungary
9,Jeans,15,23.01,2020-04-02,10:21,Poland
3,Long Sleeve Shirt,12,44.36,2020-11-30,21:34,Hungary
8,Dress Shoes,6,14.42,2020-10-29,16:54,Greece
5,Polo Shirt,8,36.12,2020-10-05,16:28,Czech Republic
8,Dress Shoes,1,87.65,2020-06-29,11:28,Austria
4,Polo Shirt,7,67.24,2020-09-26,04:39,Czech Republic
3,Sports Shoes,6,47.26,2020-08-26,02:19,Denmark
7,Dress Pants,8,59.01,2020-06-17,18:15,Portugal
1,Sports Shoes,20,17.71,2020-09-27,21:25,Slovakia
9,Dress Shirt,1,97.8,2020-08-09,09:14,Malta
7,Polo Shirt,14,92.35,2020-03-01,04:10,Croatia
1,Casual Shoes,16,23.25,2020-11-23,23:14,Ireland
1,Long Sleeve Shirt,9,18.18,2020-12-18,04:32,Germany
9,Dress Pants,11,59.84,2020-06-24,19:42,Slovakia
8,Sweatpants,10,53.41,2020-04-08,03:47,Belgium
8,Dress Shirt,4,33.6,2020-03-15,18:12,Czech Republic
8,Polo Shirt,1,17.42,2020-03-17,21:32,Austria
8,Sweatpants,17,93.47,2020-07-25,09:23,Norway
3,Dress Pants,11,15.81,2020-10-08,08:44,Latvia
4,Jeans,17,85.74,2020-03-30,02:00,Iceland
8,Sweatpants,19,38.62,2020-01-01,02:29,Ireland
6,Dress Shirt,8,78.91,2020-09-27,06:54,Malta
10,Dress Shirt,2,81.58,2020-10-03,01:04,Luxembourg
7,Jeans,16,52.85,2020-03-16,04:55,France
3,Sports Shoes,1,53.91,2020-01-30,22:39,Croatia
6,Sports Shoes,20,43.85,2020-01-19,19:23,Belgium
10,Jeans,2,42.3,2020-04-14,13:19,Romania
3,Polo Shirt,2,82.6,2020-03-22,18:28,Austria
10,Sneakers,5,36.41,2020-01-25,11:01,Estonia
8,Sneakers,12,94.98,2020-11-03,05:47,Greece
3,Long Sleeve Shirt,3,22.74,2020-02-15,18:51,Netherlands
5,Dress Shirt,9,11.09,2020-10-22,14:16,Cyprus
4,Sports Shoes,16,42.39,2020-11-14,08:31,Portugal
8,Dress Shoes,14,97.07,2020-02-14,07:10,Finland
4,Jeans,17,90.38,2020-06-25,19:50,Hungary
6,Sneakers,16,32.48,2020-09-02,10:36,Czech Republic
4,Dress Shoes,6,61.68,2020-02-14,16:02,Greece
4,Sports Shoes,9,89.37,2020-03-12,14:17,Italy
1,Dress Shirt,12,50.89,2020-10-15,16:38,Denmark
5,Sports Shoes,16,99.87,2020-09-06,11:39,Romania
10,Dress Pants,12,80.36,2020-01-03,06:28,Malta
5,Jeans,12,37.11,2020-12-22,04:23,Greece
3,Long Sleeve Shirt,20,40.07,2020-04-20,02:32,Iceland
3,Dress Pants,6,92.13,2020-03-14,14:15,Bulgaria
1,Dress Shoes,7,63.52,2020-07-11,09:28,Slovakia
2,Long Sleeve Shirt,20,81.07,2020-01-24,02:51,Bulgaria
7,Sweatpants,6,95.67,2020-08-20,20:17,Spain
4,Polo Shirt,18,55.48,2020-09-14,11:58,France
4,Long Sleeve Shirt,7,10.13,2020-11-12,20:24,Luxembourg
9,Sweatpants,11,71.14,2020-03-26,09:16,Norway
10,Casual Shoes,7,84.25,2020-06-16,03:49,Ireland
5,Long Sleeve Shirt,11,24.26,2020-12-21,12:55,Norway
8,Sweatpants,13,96.57,2020-07-29,22:07,Liechtenstein
8,Dress Shirt,8,57.19,2020-06-12,22:37,Spain
8,Long Sleeve Shirt,5,70.63,2020-11-17,18:51,France
5,Jeans,16,75.62,2020-05-03,05:19,Sweden
3,Dress Shirt,11,48.18,2020-02-05,03:23,Croatia
9,Jeans,14,40.43,2020-02-16,03:48,Denmark
8,Sweatpants,11,11.97,2020-06-26,10:29,Luxembourg
7,Dress Shirt,1,34.77,2020-11-08,12:21,Spain
10,Dress Shirt,13,22.24,2020-08-11,11:39,Italy
7,Long Sleeve Shirt,4,15.96,2020-08-05,10:04,Greece
10,Dress Pants,13,73.38,2020-08-14,11:09,Croatia
4,Sweatpants,17,37.14,2020-06-07,15:38,Iceland
7,Polo Shirt,9,92.94,2020-10-07,12:32,Italy
2,Casual Shoes,4,60.74,2020-03-04,21:45,Belgium
3,Long Sleeve Shirt,14,12.62,2020-03-24,04:33,Latvia
5,Sneakers,16,32.47,2020-11-02,15:17,Slovenia
8,Dress Shoes,15,96.42,2020-07-19,04:33,Romania
2,Sweatpants,16,25.07,2020-05-04,21:03,Ireland
4,Dress Pants,8,89.74,2020-04-11,13:23,Estonia
3,Dress Shoes,5,88.9,2020-10-16,21:33,Croatia
4,Casual Shoes,8,13.82,2020-04-16,12:18,Latvia
8,Sweatpants,14,32.49,2020-07-17,06:36,Cyprus
2,Polo Shirt,17,38.44,2020-09-11,03:06,Sweden
1,Dress Pants,8,89.58,2020-11-18,19:41,Cyprus
7,Dress Shoes,2,78.56,2020-11-28,14:23,Iceland
10,Sports Shoes,11,63.31,2020-05-15,08:01,Estonia
8,Dress Pants,20,93.67,2020-07-12,10:23,Liechtenstein
9,Dress Pants,5,94.75,2020-02-23,02:18,Italy
2,Sweatpants,3,91.68,2020-04-14,07:49,Slovakia
9,Dress Shirt,3,15.8,2020-08-22,10:40,Czech Republic
2,Casual Shoes,1,21.99,2020-01-26,06:22,France
1,Dress Shirt,12,56.48,2020-02-19,07:02,Greece
8,Sneakers,4,95.54,2020-12-15,18:52,Czech Republic
10,Dress Pants,20,11.12,2020-01-30,15:29,France
7,Sweatpants,8,59.56,2020-11-16,15:02,Hungary
6,Sports Shoes,18,48.47,2020-11-14,23:23,Netherlands
3,Polo Shirt,20,93.28,2020-11-15,06:52,Greece
7,Sports Shoes,14,87.18,2020-05-22,14:17,Ireland
3,Sports Shoes,13,58.8,2020-10-10,04:31,Norway
4,Sneakers,2,94.57,2020-04-18,15:55,Slovenia
4,Dress Pants,9,51.06,2020-08-15,23:34,Czech Republic
3,Long Sleeve Shirt,7,68.94,2020-12-04,08:07,Ireland
10,Polo Shirt,5,96.7,2020-07-18,11:40,Norway
6,Casual Shoes,13,60.27,2020-12-27,08:32,Finland
10,Dress Shoes,1,17.52,2020-01-10,18:18,Norway
8,Jeans,11,46.94,2020-06-20,19:21,Portugal
7,Sweatpants,17,74.57,2020-06-26,20:04,Germany
2,Dress Pants,7,14.74,2020-01-06,10:54,Bulgaria
8,Jeans,5,51.3,2020-09-20,23:58,Iceland
3,Sneakers,7,40.3,2020-01-04,05:47,Bulgaria
5,Long Sleeve Shirt,1,74.65,2020-10-04,07:41,Slovenia
2,Sneakers,7,17.64,2020-02-15,17:55,Sweden
7,Dress Pants,18,75.43,2020-07-07,10:23,Estonia
10,Sweatpants,13,42.41,2020-04-10,17:02,Austria
6,Dress Shoes,8,63.58,2020-11-09,14:27,Ireland
5,Dress Pants,17,24.73,2020-06-21,19:40,Croatia
8,Sneakers,6,57.28,2020-09-10,10:49,Malta
6,Dress Shoes,10,10.73,2020-09-19,03:52,Denmark
6,Sneakers,9,78.66,2020-05-17,05:55,Latvia
9,Polo Shirt,8,26.91,2020-09-30,13:14,Denmark
5,Polo Shirt,9,61.26,2020-02-21,09:55,Germany
6,Casual Shoes,17,39.25,2020-09-12,18:06,Sweden
8,Dress Shirt,20,89.98,2020-11-28,00:37,France
4,Jeans,10,29.05,2020-12-28,03:31,Luxembourg
3,Sneakers,4,14.41,2020-04-10,14:56,Sweden
8,Casual Shoes,13,12.01,2020-03-09,23:49,Latvia
10,Sneakers,16,77.14,2020-02-18,02:44,Greece
2,Dress Pants,18,24.54,2020-07-16,05:26,Lithuania
10,Sneakers,1,52.57,2020-09-01,10:11,Norway
3,Dress Shirt,15,55.94,2020-12-09,09:27,Luxembourg
2,Polo Shirt,15,41.87,2020-05-11,11:14,Netherlands
3,Jeans,13,78.34,2020-03-17,18:03,Latvia
7,Sweatpants,20,77.6,2020-06-30,17:07,Bulgaria
3,Polo Shirt,6,43.07,2020-10-03,08:42,Portugal
9,Sports Shoes,19,39.66,2020-02-08,20:02,Croatia
10,Dress Shoes,8,78.52,2020-06-30,16:15,Belgium
10,Sports Shoes,14,97.92,2020-12-22,00:51,Greece
3,Sneakers,15,79.3,2020-11-05,20:14,Malta
6,Sports Shoes,16,32.56,2020-08-17,18:51,Slovakia
5,Sneakers,9,85.65,2020-12-26,20:41,Greece
7,Sneakers,14,74.53,2020-03-25,03:38,Denmark
2,Casual Shoes,20,26.45,2020-11-07,10:25,Romania
7,Dress Shoes,6,95.98,2020-06-24,22:52,Croatia
7,Sports Shoes,1,65.6,2020-05-17,07:07,Belgium
1,Dress Pants,9,60.02,2020-06-30,05:44,Czech Republic
5,Jeans,16,59.3,2020-05-10,08:36,Czech Republic
3,Dress Pants,20,31.56,2020-07-23,19:24,Netherlands
10,Dress Pants,13,19.56,2020-10-21,17:06,Finland
8,Polo Shirt,16,18.31,2020-06-02,03:19,Croatia
1,Casual Shoes,10,61.85,2020-05-09,06:31,Czech Republic
7,Casual Shoes,15,54.24,2020-03-17,11:12,Sweden
2,Sports Shoes,5,75.44,2020-12-17,05:36,Croatia
6,Jeans,14,82.44,2020-10-22,05:42,Lithuania
1,Dress Pants,1,11.38,2020-10-08,06:04,Hungary
2,Sports Shoes,15,38.76,2020-05-05,21:28,France
10,Dress Shirt,15,52.43,2020-09-21,19:30,Romania
1,Dress Shoes,1,97.01,2020-04-02,00:45,Spain
8,Dress Shoes,3,97.4,2020-04-11,15:28,Liechtenstein
1,Dress Pants,14,11.34,2020-01-23,02:55,Finland
2,Jeans,19,32.15,2020-03-21,21:30,Sweden
10,Long Sleeve Shirt,14,40.28,2020-01-10,06:03,Luxembourg
3,Sneakers,4,64.82,2020-06-05,22:14,Malta
3,Sweatpants,2,35.03,2020-07-27,22:54,Hungary
1,Long Sleeve Shirt,8,29.97,2020-07-30,03:15,Germany
10,Casual Shoes,18,62.49,2020-04-16,10:02,Sweden
8,Polo Shirt,4,74.03,2020-08-22,10:50,Italy
7,Sports Shoes,15,14.24,2020-10-17,04:43,Italy
10,Sneakers,19,64.43,2020-08-25,22:33,Croatia
9,Long Sleeve Shirt,5,18.65,2020-03-02,12:13,Belgium
10,Polo Shirt,10,43.08,2020-10-16,07:17,Estonia
5,Polo Shirt,15,30.69,2020-09-04,11:50,Denmark
4,Sports Shoes,20,75.57,2020-05-14,15:04,Iceland
2,Sneakers,9,68.74,2020-12-18,08:43,Greece
5,Polo Shirt,20,76.99,2020-03-24,13:05,Greece
1,Sneakers,1,81.57,2020-02-25,05:21,Iceland
10,Sneakers,12,34.01,2020-06-15,19:17,Bulgaria
4,Sneakers,20,58.87,2020-02-22,15:31,Czech Republic
6,Polo Shirt,6,24.25,2020-11-16,22:27,Malta
4,Jeans,11,46.96,2020-08-20,13:50,Romania
5,Polo Shirt,20,55.75,2020-01-26,09:58,Greece
3,Dress Shirt,2,39.0,2020-03-24,09:30,Czech Republic
7,Sneakers,18,79.47,2020-08-26,00:17,Netherlands
5,Dress Shirt,7,96.59,2020-03-26,02:13,France
6,Dress Pants,2,63.54,2020-11-29,03:42,Poland
7,Casual Shoes,4,94.47,2020-05-31,22:40,Belgium
2,Sports Shoes,10,46.61,2020-12-30,20:55,Spain
4,Dress Shoes,8,36.21,2020-04-07,04:07,Spain
1,Sweatpants,11,80.72,2020-03-19,01:16,Bulgaria
3,Dress Shoes,14,19.61,2020-03-16,16:32,France
9,Sports Shoes,12,23.04,2020-08-28,23:00,Malta
9,Dress Pants,6,83.46,2020-08-28,09:21,Liechtenstein
8,Jeans,17,26.47,2020-01-05,16:43,Ireland
1,Sports Shoes,12,77.9,2020-07-11,15:41,France
10,Sports Shoes,7,50.36,2020-03-17,00:25,Ireland
1,Sweatpants,9,50.73,2020-02-06,06:03,Denmark
1,Sports Shoes,17,68.01,2020-03-15,20:37,Sweden
7,Jeans,12,70.94,2020-01-04,02:19,Spain
5,Polo Shirt,6,33.91,2020-09-20,02:05,Slovakia
9,Dress Pants,9,42.99,2020-05-25,14:36,Lithuania
10,Casual Shoes,16,26.19,2020-02-08,12:53,Bulgaria
2,Casual Shoes,3,47.62,2020-03-09,04:27,Estonia
8,Polo Shirt,5,55.17,2020-01-18,03:28,Austria
9,Polo Shirt,3,13.84,2020-12-09,06:54,Italy
10,Long Sleeve Shirt,19,84.44,2020-03-31,17:53,Cyprus
1,Sneakers,12,39.38,2020-08-31,03:37,Hungary
6,Sweatpants,19,71.13,2020-12-27,22:49,Luxembourg
4,Casual Shoes,13,85.42,2020-05-03,16:36,Estonia
8,Casual Shoes,19,92.19,2020-12-15,13:03,Czech Republic
4,Dress Pants,13,81.77,2020-11-07,02:04,Portugal
10,Long Sleeve Shirt,3,10.31,2020-10-11,22:35,Cyprus
10,Long Sleeve Shirt,17,68.2,2020-08-03,02:59,Hungary
7,Sweatpants,16,81.27,2020-02-25,15:35,Greece
2,Jeans,19,13.99,2020-03-30,03:00,Slovenia
2,Casual Shoes,14,64.44,2020-10-09,14:48,Poland
2,Casual Shoes,19,56.95,2020-05-18,16:03,Liechtenstein
9,Polo Shirt,6,77.95,2020-06-23,19:52,Hungary
3,Sneakers,20,14.26,2020-12-26,22:27,Finland
10,Long Sleeve Shirt,14,58.89,2020-06-12,01:18,Italy
10,Sweatpants,14,35.66,2020-02-18,14:48,Portugal
9,Casual Shoes,15,34.44,2020-05-28,07:21,Slovakia
9,Dress Pants,4,20.99,2020-12-19,19:24,France
1,Sneakers,10,80.55,2020-09-01,04:07,Luxembourg
7,Sports Shoes,5,46.76,2020-07-26,01:15,Luxembourg
8,Casual Shoes,7,31.91,2020-05-04,10:42,Greece
10,Jeans,14,31.92,2020-12-04,11:11,Spain
10,Polo Shirt,15,64.83,2020-12-26,08:38,Malta
8,Polo Shirt,6,56.74,2020-03-25,23:16,Liechtenstein
6,Polo Shirt,14,48.35,2020-02-06,22:09,Portugal
1,Jeans,12,56.27,2020-07-27,10:53,Denmark
4,Dress Pants,15,57.16,2020-08-08,18:55,Luxembourg
4,Jeans,18,98.21,2020-07-02,21:33,Hungary
2,Dress Shoes,14,47.01,2020-12-05,06:37,Austria
9,Sweatpants,13,55.32,2020-01-23,05:06,Iceland
6,Dress Shirt,9,88.59,2020-10-27,06:53,Liechtenstein
6,Sports Shoes,18,84.52,2020-05-23,14:05,Estonia
6,Sports Shoes,3,19.3,2020-10-04,18:14,Luxembourg
7,Jeans,15,11.4,2020-07-14,14:10,Ireland
6,Dress Shirt,1,79.15,2020-01-02,13:41,Luxembourg
4,Dress Shoes,11,78.74,2020-07-24,04:19,Belgium
8,Polo Shirt,20,98.28,2020-12-31,11:47,Slovenia
5,Sports Shoes,12,51.89,2020-09-26,08:34,Iceland
9,Long Sleeve Shirt,4,22.45,2020-12-22,00:11,Norway
9,Sports Shoes,6,83.98,2020-11-14,11:32,Portugal
5,Casual Shoes,9,23.51,2020-03-15,04:52,Italy
6,Dress Shirt,16,99.86,2020-11-16,03:22,Bulgaria
7,Sports Shoes,4,90.61,2020-01-19,21:00,Cyprus
7,Dress Shirt,8,35.9,2020-10-08,10:24,Slovakia
3,Dress Shirt,5,92.44,2020-01-22,06:23,Malta
10,Dress Shirt,4,13.73,2020-01-24,15:33,Austria
6,Casual Shoes,14,36.03,2020-07-20,12:25,Ireland
5,Dress Pants,19,33.84,2020-09-09,23:55,Slovenia
6,Dress Shoes,13,97.51,2020-03-16,06:08,Denmark
1,Polo Shirt,12,71.56,2020-06-11,00:22,Germany
5,Dress Shirt,17,28.79,2020-09-21,20:50,Czech Republic
1,Long Sleeve Shirt,12,28.89,2020-04-23,14:50,Malta
4,Jeans,12,96.69,2020-12-02,15:04,Germany
4,Sneakers,3,76.05,2020-02-02,00:19,Cyprus
9,Dress Pants,6,81.9,2020-12-01,02:09,Iceland
5,Dress Shoes,6,18.13,2020-08-22,13:14,France
3,Sports Shoes,4,76.26,2020-05-18,21:29,Liechtenstein
3,Dress Pants,12,13.47,2020-08-11,04:57,France
9,Dress Shirt,17,13.86,2020-09-11,23:58,Germany
9,Dress Shirt,11,27.24,2020-06-08,18:26,France
1,Polo Shirt,16,86.07,2020-02-03,03:21,Liechtenstein
3,Dress Pants,13,55.36,2020-05-21,06:09,Germany
5,Sweatpants,15,66.65,2020-08-22,17:55,Malta
8,Long Sleeve Shirt,19,74.55,2020-05-15,21:35,Estonia
10,Casual Shoes,20,68.29,2020-07-10,22:31,Portugal
2,Sweatpants,12,42.6,2020-01-28,19:00,Italy
2,Long Sleeve Shirt,7,83.08,2020-10-25,22:49,Liechtenstein
9,Long Sleeve Shirt,9,98.53,2020-01-23,23:08,Estonia
10,Sports Shoes,15,50.1,2020-02-03,10:16,Norway
4,Dress Shoes,4,96.6,2020-12-10,18:37,Ireland
3,Dress Shirt,9,79.72,2020-12-31,19:46,Denmark
3,Sports Shoes,12,77.11,2020-03-31,05:49,Denmark
7,Polo Shirt,11,70.46,2020-11-29,09:25,Italy
9,Sneakers,2,85.96,2020-08-24,00:08,Slovakia
4,Dress Shirt,18,18.19,2020-07-18,20:13,Portugal
7,Sneakers,6,43.35,2020-05-13,00:51,Cyprus
3,Casual Shoes,13,74.81,2020-05-21,03:59,Bulgaria
5,Dress Pants,13,69.03,2020-10-13,05:07,Latvia
4,Jeans,10,87.19,2020-02-13,13:33,Malta
3,Dress Shoes,20,87.13,2020-05-16,07:00,Portugal
2,Dress Pants,11,71.27,2020-04-15,03:54,Liechtenstein
4,Polo Shirt,7,35.81,2020-12-29,06:22,Bulgaria
4,Jeans,8,45.9,2020-07-14,23:35,Czech Republic
10,Dress Pants,16,59.8,2020-03-27,04:13,Sweden
8,Dress Shirt,16,57.92,2020-03-16,20:28,Cyprus
2,Polo Shirt,2,12.26,2020-02-08,23:13,Bulgaria
2,Dress Pants,11,67.94,2020-01-24,01:31,Malta
8,Jeans,19,46.38,2020-11-05,18:27,Malta
4,Jeans,8,97.26,2020-10-19,08:21,Denmark
9,Dress Pants,8,27.16,2020-09-30,03:46,Estonia
2,Polo Shirt,15,31.48,2020-09-16,20:00,Estonia
2,Sweatpants,13,51.07,2020-06-08,22:38,France
3,Casual Shoes,6,72.12,2020-09-11,13:55,Czech Republic
6,Dress Pants,12,40.79,2020-01-05,03:41,Slovakia
3,Dress Shoes,11,47.07,2020-11-27,01:16,Norway
10,Casual Shoes,18,40.85,2020-06-01,23:40,Italy
5,Polo Shirt,9,78.87,2020-10-03,22:33,Ireland
8,Polo Shirt,20,15.32,2020-08-06,07:02,Belgium
2,Casual Shoes,17,69.82,2020-12-26,14:59,Hungary
7,Sneakers,19,43.57,2020-06-28,12:33,Hungary
5,Dress Pants,4,61.21,2020-08-27,00:26,Czech Republic
6,Dress Pants,9,91.29,2020-12-11,05:05,Netherlands
10,Sneakers,18,11.0,2020-07-05,18:47,Italy
6,Sweatpants,15,30.89,2020-02-07,22:51,Hungary
3,Dress Shoes,11,25.33,2020-09-01,12:04,Belgium
8,Long Sleeve Shirt,5,59.82,2020-03-17,16:13,Germany
8,Sweatpants,13,46.97,2020-04-10,20:39,Netherlands
6,Polo Shirt,13,23.66,2020-02-12,04:27,Slovakia
5,Sports Shoes,12,78.97,2020-04-19,23:58,Netherlands
8,Polo Shirt,4,34.6,2020-03-06,19:30,Latvia
10,Dress Shoes,14,12.47,2020-09-21,13:31,Luxembourg
7,Polo Shirt,9,48.2,2020-01-22,22:47,Lithuania
6,Dress Shirt,7,55.17,2020-11-03,18:11,Liechtenstein
2,Sports Shoes,10,90.53,2020-04-09,01:36,Iceland
6,Sneakers,4,46.94,2020-11-12,13:12,Lithuania
10,Dress Pants,19,57.45,2020-09-16,00:45,Slovenia
7,Dress Shirt,3,38.19,2020-08-14,05:08,Netherlands
8,Polo Shirt,8,44.23,2020-02-28,01:01,Iceland
4,Sneakers,19,46.95,2020-04-29,05:19,Cyprus
4,Sneakers,6,63.72,2020-07-22,15:59,Poland
10,Dress Pants,20,53.44,2020-09-12,05:03,Latvia
5,Sneakers,15,37.45,2020-04-12,13:52,Czech Republic
9,Sports Shoes,16,16.07,2020-08-20,13:45,Slovakia
10,Polo Shirt,8,30.29,2020-08-05,16:45,Denmark
4,Dress Shirt,17,32.92,2020-07-21,14:38,Germany
9,Dress Pants,3,28.04,2020-04-29,19:00,Hungary
6,Sports Shoes,12,10.05,2020-12-27,01:04,Germany
1,Sneakers,13,76.64,2020-10-06,01:18,Estonia
6,Sports Shoes,20,56.73,2020-10-03,02:53,Poland
4,Polo Shirt,19,40.5,2020-07-15,17:24,Poland
10,Jeans,9,79.37,2020-02-02,06:55,Germany
10,Sports Shoes,1,54.28,2020-02-17,14:00,Netherlands
3,Sneakers,5,87.52,2020-12-11,06:25,Austria
7,Dress Pants,7,76.61,2020-02-22,09:44,Latvia
6,Jeans,1,80.81,2020-09-22,21:54,Denmark
3,Sneakers,18,43.39,2020-02-10,21:39,Austria
6,Polo Shirt,6,98.08,2020-12-25,14:54,Greece
1,Sports Shoes,20,33.66,2020-09-04,01:55,Greece
9,Long Sleeve Shirt,19,32.52,2020-11-20,21:23,Poland
7,Dress Shirt,20,13.54,2020-08-15,19:36,Luxembourg
8,Dress Shirt,19,52.66,2020-07-02,09:05,Spain
6,Dress Pants,20,62.91,2020-12-04,04:06,Latvia
4,Dress Shoes,10,89.38,2020-10-16,22:53,Belgium
7,Sweatpants,4,80.18,2020-07-19,15:14,Luxembourg
5,Casual Shoes,7,93.42,2020-09-15,06:15,Iceland
10,Sports Shoes,5,54.98,2020-01-30,08:45,Romania
3,Sneakers,7,10.66,2020-03-21,04:22,Hungary
3,Dress Pants,7,41.23,2020-01-24,23:32,Bulgaria
6,Sneakers,3,67.24,2020-09-21,09:04,Spain
6,Polo Shirt,6,96.03,2020-06-01,21:23,Poland
3,Dress Shirt,5,95.56,2020-03-23,17:09,Poland
3,Dress Shoes,7,56.73,2020-06-15,22:53,Sweden
5,Dress Shoes,5,32.1,2020-02-19,01:58,Liechtenstein
1,Sports Shoes,12,27.25,2020-03-18,10:34,Liechtenstein
8,Dress Pants,14,72.82,2020-12-12,07:49,Lithuania
2,Polo Shirt,3,12.33,2020-05-29,03:28,Iceland
4,Dress Shirt,4,68.34,2020-08-06,21:15,Austria
2,Long Sleeve Shirt,13,17.79,2020-03-30,00:15,Spain
8,Jeans,1,28.15,2020-05-24,22:08,Greece
10,Polo Shirt,6,27.95,2020-04-15,10:31,Cyprus
5,Sneakers,13,55.08,2020-03-08,13:40,Slovenia
3,Sneakers,13,58.82,2020-04-12,20:25,Estonia
9,Dress Shirt,6,30.05,2020-12-11,15:21,Latvia
1,Sports Shoes,14,26.5,2020-06-27,12:53,Spain
1,Dress Pants,8,36.71,2020-09-27,16:23,Denmark
7,Jeans,20,57.26,2020-09-23,00:05,Bulgaria
5,Long Sleeve Shirt,18,65.57,2020-07-14,11:05,Iceland
10,Dress Shoes,4,14.84,2020-12-11,17:28,Norway
6,Sneakers,12,65.86,2020-08-07,08:23,Denmark
1,Sweatpants,6,73.66,2020-11-05,09:49,Italy
2,Casual Shoes,6,79.51,2020-08-28,11:12,Estonia
9,Sports Shoes,8,52.63,2020-06-26,11:16,Lithuania
9,Polo Shirt,15,17.06,2020-10-12,13:12,Hungary
7,Dress Shirt,16,45.68,2020-08-29,22:17,Hungary
4,Dress Pants,8,13.12,2020-02-08,17:14,Austria
1,Dress Shoes,20,18.99,2020-02-08,18:43,Latvia
3,Polo Shirt,2,55.11,2020-06-22,11:01,Cyprus
2,Polo Shirt,5,47.03,2020-04-26,17:46,Germany
3,Dress Pants,2,93.94,2020-12-17,03:10,Poland
5,Dress Shoes,12,13.16,2020-11-29,19:18,Ireland
1,Sports Shoes,5,16.82,2020-08-22,19:30,Cyprus
9,Dress Shirt,19,34.11,2020-01-19,03:08,Norway
8,Sneakers,3,49.35,2020-03-05,06:06,Norway
4,Long Sleeve Shirt,6,23.47,2020-10-11,16:20,Netherlands
10,Jeans,20,72.52,2020-12-05,20:08,Slovakia
5,Sports Shoes,2,73.71,2020-11-06,17:43,Greece
1,Dress Pants,4,76.72,2020-08-06,02:27,Bulgaria
1,Polo Shirt,19,71.27,2020-07-10,20:09,Malta
7,Dress Pants,14,62.15,2020-06-18,14:09,Netherlands
8,Polo Shirt,9,52.35,2020-02-21,07:53,Germany
7,Jeans,8,67.19,2020-12-14,03:29,Czech Republic
9,Dress Pants,7,44.52,2020-05-16,20:15,Italy
2,Sneakers,2,85.43,2020-03-09,09:31,Liechtenstein
